rid,length_label,target_prompt_len,output_len,layer_id,total_prompt_kv_slots,decode_steps,unique_kv_slots_used_decode_union,kv_union_used_to_total_prompt,mean_per_decode_step_used_to_total_prompt,min_token_pos,max_token_pos
ctx128k_req000,128k,131072,1000,31,131072,1000,23246,0.17735291,0.01268411,131072,132071
ctx128k_req000,128k,131072,1000,32,131072,1000,21089,0.16089630,0.01261185,131072,132071
ctx128k_req000,128k,131072,1000,33,131072,1000,36177,0.27600861,0.01272082,131072,132071
ctx128k_req000,128k,131072,1000,34,131072,1000,15265,0.11646271,0.01255787,131072,132071
ctx128k_req000,128k,131072,1000,35,131072,1000,25852,0.19723511,0.01288964,131072,132071
ctx128k_req000,128k,131072,1000,36,131072,1000,20476,0.15621948,0.01263116,131072,132071
ctx128k_req000,128k,131072,1000,37,131072,1000,18370,0.14015198,0.01243156,131072,132071
ctx128k_req000,128k,131072,1000,38,131072,1000,46506,0.35481262,0.01294032,131072,132071
ctx128k_req000,128k,131072,1000,39,131072,1000,50460,0.38497925,0.01267821,131072,132071
ctx128k_req000,128k,131072,1000,40,131072,1000,24770,0.18898010,0.01280909,131072,132071
ctx128k_req000,128k,131072,1000,41,131072,1000,20512,0.15649414,0.01269221,131072,132071
ctx128k_req000,128k,131072,1000,42,131072,1000,21840,0.16662598,0.01284531,131072,132071
ctx128k_req000,128k,131072,1000,43,131072,1000,43453,0.33152008,0.01302991,131072,132071
ctx128k_req000,128k,131072,1000,44,131072,1000,16096,0.12280273,0.01239511,131072,132071
ctx128k_req000,128k,131072,1000,45,131072,1000,32569,0.24848175,0.01266645,131072,132071
ctx128k_req000,128k,131072,1000,46,131072,1000,48267,0.36824799,0.01307849,131072,132071
ctx128k_req000,128k,131072,1000,47,131072,1000,17634,0.13453674,0.01254000,131072,132071
ctx128k_req000,128k,131072,1000,48,131072,1000,25539,0.19484711,0.01275665,131072,132071
ctx128k_req000,128k,131072,1000,49,131072,1000,27200,0.20751953,0.01243551,131072,132071
ctx128k_req000,128k,131072,1000,50,131072,1000,28406,0.21672058,0.01282584,131072,132071
ctx128k_req000,128k,131072,1000,51,131072,1000,25845,0.19718170,0.01265833,131072,132071
ctx128k_req000,128k,131072,1000,52,131072,1000,26522,0.20234680,0.01241588,131072,132071
ctx128k_req000,128k,131072,1000,53,131072,1000,22052,0.16824341,0.01242815,131072,132071
ctx128k_req000,128k,131072,1000,54,131072,1000,16687,0.12731171,0.01233819,131072,132071
ctx128k_req000,128k,131072,1000,55,131072,1000,45375,0.34618378,0.01251930,131072,132071
ctx128k_req000,128k,131072,1000,56,131072,1000,20453,0.15604401,0.01224255,131072,132071
ctx128k_req000,128k,131072,1000,57,131072,1000,26665,0.20343781,0.01263271,131072,132071
ctx128k_req000,128k,131072,1000,58,131072,1000,14137,0.10785675,0.01265575,131072,132071
ctx128k_req000,128k,131072,1000,59,131072,1000,20875,0.15926361,0.01250727,131072,132071
ctx128k_req000,128k,131072,1000,60,131072,1000,16087,0.12273407,0.01224274,131072,132071
ctx128k_req001,128k,131072,1000,0,131072,1000,13383,0.10210419,0.01553358,131072,132071
ctx128k_req001,128k,131072,1000,1,131072,1000,4642,0.03541565,0.01525504,131072,132071
ctx128k_req001,128k,131072,1000,2,131072,1000,13852,0.10568237,0.01233823,131072,132071
ctx128k_req001,128k,131072,1000,3,131072,1000,10330,0.07881165,0.01397099,131072,132071
ctx128k_req001,128k,131072,1000,4,131072,1000,28051,0.21401215,0.01440575,131072,132071
ctx128k_req001,128k,131072,1000,5,131072,1000,7023,0.05358124,0.01258057,131072,132071
